country_name,year,headcount,PopTotal,PIP_Region,poorpop
Russian Federation,2021,0.0387114413825034,145102755,ECA,5617136.79462225
Russian Federation,2022,0.0422131227617557,144713314,ECA,6108800.8891425
Russian Federation,2023,0.0449233023865923,144444359,ECA,6488917.61739449
Russian Federation,2024,0.0426116045303001,143957079,ECA,6134242.11968516
Russian Federation,2025,0.0415545545488348,143494210,ECA,5962837.97688696
Russian Federation,2026,0.0404073857958917,143065413,ECA,5780899.33713958
Russian Federation,2027,0.0394661168095637,142662574,ECA,5630337.80983703
Russian Federation,2028,0.0389188138336754,142263180,ECA,5536714.21780665
Russian Federation,2029,0.0384686865667188,141854940,ECA,5456973.2248007
Russian Federation,2030,0.0378069883747468,141432741,ECA,5347145.99479557
Rwanda,2020,0.909829988062127,13146362,SSA,11960954.3815204
Rwanda,2021,0.900960099489215,13461888,SSA,12128623.9517927
Rwanda,2022,0.896896031291347,13776698,SSA,12356265.7604994
Rwanda,2023,0.891732625135337,14094683,SSA,12568688.6720404
Rwanda,2024,0.885987569164829,14414910,SSA,12771431.0706298
Rwanda,2025,0.879016679820729,14737248,SSA,12954286.8066547
Rwanda,2026,0.875428762954959,15061867,SSA,13185591.5956021
Rwanda,2027,0.869335936024512,15387840,SSA,13377202.2897954
Rwanda,2028,0.86283692184619,15715617,SSA,13560014.5971937
Rwanda,2029,0.856903824016863,16045268,SSA,13749251.5065754
Rwanda,2030,0.849096191824677,16375704,SSA,13904547.9048481
Samoa,2020,0.368885228980126,214929,EAP,79284.1333794696
Samoa,2021,0.408785293485098,218764,EAP,89427.5059439739
Samoa,2022,0.437481173451337,222382,EAP,97287.9383144552
Samoa,2023,0.420925763703996,225681,EAP,94994.9472784815
Samoa,2024,0.401960175446114,228966,EAP,92035.2135311948
Samoa,2025,0.387516331521325,232231,EAP,89993.3051855289
Samoa,2026,0.377067749470266,235495,EAP,88797.5696615002
Samoa,2027,0.367838404754659,238761,EAP,87825.465357627
Samoa,2028,0.35482040841308,242024,EAP,85875.0545257674
Samoa,2029,0.346462079306161,245308,EAP,84989.9197504357
Samoa,2030,0.333284855281635,248627,EAP,82863.613714107
Sao Tome and Principe,2020,0.791015566462908,218641,SSA,172948.434467017
Sao Tome and Principe,2021,0.79185270239596,223107,SSA,176667.880873455
Sao Tome and Principe,2022,0.792571311597599,227380,SSA,180214.864831062
Sao Tome and Principe,2023,0.79185270239596,231856,SSA,183595.800166718
Sao Tome and Principe,2024,0.789871112466887,236381,SSA,186710.523436035
Sao Tome and Principe,2025,0.784744823828928,240979,SSA,189107.022901471
Sao Tome and Principe,2026,0.790961511548372,245664,SSA,194310.768773019
Sao Tome and Principe,2027,0.784959423407273,250413,SSA,196564.044093685
Sao Tome and Principe,2028,0.782643688605327,255223,SSA,199748.670136917
Sao Tome and Principe,2029,0.779411483379815,260101,SSA,202725.706238573
Sao Tome and Principe,2030,0.777201625712409,265036,SSA,205986.410072314
Senegal,2020,0.728736330326932,16436120,SSA,11977597.7736131
Senegal,2021,0.719439328697847,16876720,SSA,12141776.1074215
Senegal,2022,0.71340809642519,17316449,SSA,12353694.9179339
Senegal,2023,0.694064808634977,17763163,SSA,12328786.3283469
Senegal,2024,0.66470413242213,18221567,SSA,12111950.8841067
Senegal,2025,0.655857922389871,18687800,SSA,12256541.6820374
Senegal,2026,0.648204325477094,19161050,SSA,12420275.4906829
Senegal,2027,0.639049761886334,19641034,SSA,12551598.1009014
Senegal,2028,0.620971796550066,20128434,SSA,12499189.8227194
Senegal,2029,0.607936506299411,20623578,SSA,12537825.9567134
Senegal,2030,0.593572261296087,21125872,SSA,12539731.6148917
Serbia,2020,0.109149979861369,7358005,ECA,803126.097569849
Serbia,2021,0.0884994116266428,7296769,ECA,645759.763275527
Serbia,2022,0.0848478759976177,7221365,ECA,612717.482053537
Serbia,2023,0.0791589134157734,7149077,ECA,565913.167245697
Serbia,2024,0.0718266875400313,7097028,ECA,509756.012618853
Serbia,2025,0.063080635940608,7056385,ECA,445121.253241767
Serbia,2026,0.0601847727600729,7014413,ECA,422160.852450301
Serbia,2027,0.0537623870690099,6971014,ECA,374778.352931487
Serbia,2028,0.0483783013355397,6926165,ECA,335076.097469669
Serbia,2029,0.0433724591264886,6879958,ECA,298400.697146958
Serbia,2030,0.0395080271268508,6832604,ECA,269942.704179029
Seychelles,2020,0.0777303306865133,105530,SSA,8202.88179734775
Seychelles,2021,0.0681929245938012,106471,SSA,7260.56887442661
Seychelles,2022,0.0559488361656765,107118,SSA,5993.12743239494
Seychelles,2023,0.053673625053802,107660,SSA,5778.50247329232
Seychelles,2024,0.049188604018793,108263,SSA,5325.30583688658
Seychelles,2025,0.0466009939876449,108844,SSA,5072.23858959122
Seychelles,2026,0.0410013850748825,109397,SSA,4485.42852303692
Seychelles,2027,0.0386781466024767,109913,SSA,4251.23112751802
Seychelles,2028,0.0376419074550622,110404,SSA,4155.81715066869
Seychelles,2029,0.0346834690138661,110877,SSA,3845.59899385043
Seychelles,2030,0.0334654121644094,111317,SSA,3725.26928590556
Sierra Leone,2020,0.899284429699749,8233970,SSA,7404681.01561484
Sierra Leone,2021,0.896606755934433,8420641,SSA,7550003.60989848
Sierra Leone,2022,0.895938528001076,8605718,SSA,7710194.31731236
Sierra Leone,2023,0.893660272107348,8791092,SSA,7856249.66884073
Sierra Leone,2024,0.888579810510189,8977972,SSA,7977644.65852578
Sierra Leone,2025,0.883821984764058,9165377,SSA,8100561.69125085
Sierra Leone,2026,0.878942983475126,9353150,SSA,8220885.56589038
Sierra Leone,2027,0.875668347384709,9540988,SSA,8354741.19437734
Sierra Leone,2028,0.871366284879979,9728849,SSA,8477391.0092883
Sierra Leone,2029,0.867052035331084,9917103,SSA,8598644.340738
Sierra Leone,2030,0.863213972902465,10105188,SSA,8722939.48040631
Slovak Republic,2020,0.0240686901171632,5456681,ECA,131335.164057212
Slovak Republic,2021,0.0219523435130848,5447622,ECA,119588.069473438
Slovak Republic,2022,0.0197777187373688,5643453,ECA,111614.62614156
Slovak Republic,2023,0.019091106086112,5795199,ECA,110636.75889913
Slovak Republic,2024,0.0182840784478067,5702832,ECA,104271.027662662
Slovak Republic,2025,0.0179622305970792,5635034,ECA,101217.780130382
Slovak Republic,2026,0.017315097352151,5595797,ECA,96891.7698178744
Slovak Republic,2027,0.014448693591422,5578672,ECA,80604.5223750453
Slovak Republic,2028,0.0140299453550488,5570123,ECA,78148.5213109005
Slovak Republic,2029,0.0132122281542656,5563418,ECA,73505.1479335479
Slovak Republic,2030,0.0127320050499387,5555114,ECA,70727.7395009854
Slovenia,2020,0.00142856800533722,2117641,ECA,3025.19417939032
Slovenia,2021,0.00104595288382931,2119410,ECA,2216.80300151668
Slovenia,2022,0.000739224369154355,2119844,ECA,1567.04034360564
Slovenia,2023,0.000739224369154355,2119675,ECA,1566.91541468726
Slovenia,2024,0.000692223997608475,2118965,ECA,1466.79842309244
Slovenia,2025,0.000692223997608475,2117762,ECA,1465.96567762332
Slovenia,2026,0.000537531472867472,2116129,ECA,1137.48593814757
Slovenia,2027,0.000537531472867472,2114109,ECA,1136.40012457238
Slovenia,2028,0.000537531472867472,2111727,ECA,1135.11972460401
Slovenia,2029,0.000537531472867472,2108994,ECA,1133.65065108866
Slovenia,2030,0.000537531472867472,2105945,ECA,1132.01171762789
Solomon Islands,2020,0.888431917618881,691191,EAP,614076.145570912
Solomon Islands,2021,0.891320153303452,707851,EAP,630921.861836002
Solomon Islands,2022,0.902947910765518,724273,EAP,653980.792173874
Solomon Islands,2023,0.902083363250004,740424,EAP,667924.172151021
Solomon Islands,2024,0.901950207688075,756673,EAP,682481.369501959
Solomon Islands,2025,0.90065277321448,773027,EAP,696228.91131967
Solomon Islands,2026,0.89972965876331,789449,EAP,710290.679381036
Solomon Islands,2027,0.897807358649557,805947,EAP,723585.147281535
Solomon Islands,2028,0.896858511824424,822593,EAP,737749.533817188
Solomon Islands,2029,0.896216726320873,839363,EAP,752251.160054867
Solomon Islands,2030,0.894103889877614,856264,EAP,765588.973162165
Somalia,2020,0.982078868954053,16537016,SSA,16240653.9691551
Somalia,2021,0.981994447762549,17065581,SSA,16758305.789842
Somalia,2022,0.982333851964257,17597511,SSA,17286630.7656134
Somalia,2023,0.982267985158166,18143378,SSA,17821659.352023
Somalia,2024,0.981947876887669,18706922,SSA,18369222.3410032
Somalia,2025,0.981453008974352,19281903,SSA,18924281.7181016
Somalia,2026,0.981068196290317,19867185,SSA,19491063.353316
Somalia,2027,0.980525456931799,20463994,SSA,20065467.0674996
Somalia,2028,0.980160048181009,21071158,SSA,20653107.2405096
Somalia,2029,0.979779659568952,21689079,SSA,21250518.4389841
Somalia,2030,0.979445785134239,22316857,SSA,21858151.5260935
South Africa,2020,0.63766212369959,58801927,SSA,37495761.6484483
South Africa,2021,0.629571623340398,59392255,SSA,37391678.3941969
South Africa,2022,0.628293423147436,59893885,SSA,37630934.0322489
South Africa,2023,0.6292313610993,60414495,SSA,38014694.9189768
South Africa,2024,0.629744346852344,61020221,SSA,38427139.2184307
South Africa,2025,0.629744346852344,61673081,SSA,38838274.1127167
South Africa,2026,0.629982608474223,62305039,SSA,39251090.9903082
South Africa,2027,0.630629504905225,62918916,SSA,39678524.8462535
South Africa,2028,0.631260782431534,63514502,SSA,40094214.2282692
South Africa,2029,0.631639128816319,64093732,SSA,40484109.0430666
South Africa,2030,0.632163984947327,64659278,SSA,40875266.844297
South Sudan,2020,0.976776283504039,10606227,SSA,10359910.9910602
South Sudan,2021,0.975911353519162,10748272,SSA,10489360.6755121
South Sudan,2022,0.974345402134742,10913164,SSA,10633191.1661424
South Sudan,2023,0.973147141763807,11088796,SSA,10791030.1330019
South Sudan,2024,0.972080453311255,11277092,SSA,10962240.7033927
South Sudan,2025,0.97108835277898,11473439,SSA,11141722.9792201
South Sudan,2026,0.96995238169642,11676686,SSA,11325829.3960212
South Sudan,2027,0.968905943784128,11887262,SSA,11517638.8071192
South Sudan,2028,0.96750928145645,12105957,SSA,11712625.7584127
South Sudan,2029,0.966214865919444,12333241,SSA,11916560.7991672
South Sudan,2030,0.965118088695988,12570402,SSA,12131922.3523802
Spain,2020,0.0325200334811214,47363807,OHI,1540272.58943337
Spain,2021,0.0291545397776655,47486935,OHI,1384459.73537691
Spain,2022,0.0284766592380349,47558630,OHI,1354310.90033778
Spain,2023,0.0282418440435864,47519628,OHI,1342041.92298524
Spain,2024,0.0278198025062314,47473373,OHI,1320699.86116466
Spain,2025,0.027232523291638,47420024,OHI,1291366.90807003
Spain,2026,0.0260356183269304,47360679,OHI,1233064.56214827
Spain,2027,0.0253244418769481,47296155,OHI,1197748.72830063
Spain,2028,0.0246156254536598,47226694,OHI,1162514.6109186
Spain,2029,0.0234967570857173,47153700,OHI,1107959.03459279
Spain,2030,0.0231144196841267,47076573,OHI,1088147.66561243
Sri Lanka,2020,0.494720011466309,21715079,SAS,10742884.1318718
Sri Lanka,2021,0.484396303400784,21773441,SAS,10546974.3327151
Sri Lanka,2022,0.532117927795107,21832143,SAS,11617274.6924864
Sri Lanka,2023,0.5521675348346,21893579,SAS,12088923.5451366
Sri Lanka,2024,0.550257183851798,21949268,SAS,12077742.3972884
Sri Lanka,2025,0.5442639190286,22000246,SAS,11973940.1075533
Sri Lanka,2026,0.534188048731142,22046386,SAS,11776915.9189136
Sri Lanka,2027,0.523672116162073,22087510,SAS,11566613.102451
Sri Lanka,2028,0.522374927573646,22124288,SAS,11557173.3416185
Sri Lanka,2029,0.521073373842761,22157456,SAS,11545660.3536925
Sri Lanka,2030,0.519280104777246,22186970,SAS,11521252.1062896
St. Lucia,2020,0.331736771483577,179237,LAC,59459.503710402
St. Lucia,2021,0.291068199054898,179651,LAC,52290.6930284114
St. Lucia,2022,0.269167493145091,179857,LAC,48411.6578145966
St. Lucia,2023,0.253433288606266,180251,LAC,45681.603704568
St. Lucia,2024,0.244629834898781,180805,LAC,44230.297298874
St. Lucia,2025,0.23392450848842,181310,LAC,42412.8526340354
St. Lucia,2026,0.22818972055306,181787,LAC,41481.9247301791
St. Lucia,2027,0.22818972055306,182236,LAC,41584.3819147074
St. Lucia,2028,0.222326585380083,182631,LAC,40603.7266145499
St. Lucia,2029,0.210005250568812,182976,LAC,38425.9207280789
St. Lucia,2030,0.204766349687883,183274,LAC,37528.347972697
Sudan,2020,0.907926822745064,44440486,SSA,40348709.2552265
Sudan,2021,0.911571062097643,45657202,SSA,41619784.1195466
Sudan,2022,0.916115435993707,46874204,SSA,42942181.8343179
Sudan,2023,0.916115435993707,48109006,SSA,44073403.0069138
Sudan,2024,0.911571062097643,49358228,SSA,44993532.3212176
Sudan,2025,0.904685330855436,50614633,SSA,45790316.0017315
Sudan,2026,0.898598684472557,51878825,SSA,46618243.896982
Sudan,2027,0.892725174321814,53150426,SSA,47448723.3161287
Sudan,2028,0.887367216202211,54427201,SSA,48296913.8370482
Sudan,2029,0.881264873008483,55708982,SSA,49094368.9476618
Sudan,2030,0.875719511582134,56997099,SSA,49913471.6978786
Sweden,2020,0.00924707134195167,10368969,OHI,95882.5960854853
Sweden,2021,0.00850539876649186,10467097,OHI,89026.8339125507
Sweden,2022,0.00850539876649186,10549347,OHI,89726.4029610946
Sweden,2023,0.00905947614752117,10612086,OHI,96139.9399924433
Sweden,2024,0.00850539876649186,10673669,OHI,90783.8111465424
Sweden,2025,0.00764676643257452,10733867,OHI,82079.3738673194
Sweden,2026,0.00764676643257452,10792212,OHI,82525.5244548279
Sweden,2027,0.00764676643257452,10848755,OHI,82957.895569225
Sweden,2028,0.00764676643257452,10903539,OHI,83376.8160214672
Sweden,2029,0.00764676643257452,10956367,OHI,83780.7793985672
Sweden,2030,0.00746784611528627,11007228,OHI,82200.2848598703
Switzerland,2020,0.00171093905717751,8638613,OHI,14780.1403815414
Switzerland,2021,0.00171093905717751,8691406,OHI,14870.465987187
Switzerland,2022,0.00160983416487641,8740472,OHI,14070.7104427456
Switzerland,2023,0.00160983416487641,8796669,OHI,14161.1782933092
Switzerland,2024,0.00160983416487641,8851431,OHI,14249.3360318461
Switzerland,2025,0.00160983416487641,8904610,OHI,14334.9454029001
Switzerland,2026,0.00160983416487641,8956124,OHI,14417.8744000695
Switzerland,2027,0.00160983416487641,9005960,OHI,14498.1020955103
Switzerland,2028,0.00160983416487641,9053856,OHI,14575.2067126712
Switzerland,2029,0.00160983416487641,9099767,OHI,14649.1158090149
Switzerland,2030,0.00160983416487641,9143698,OHI,14719.8374337121
Syrian Arab Republic,2020,0.967846920875265,20772595,MNA,20104692.1093389
Syrian Arab Republic,2021,0.968983704182439,21324367,MNA,20662964.1250058
Syrian Arab Republic,2022,0.970178192226018,22125249,MNA,21465434.0773705
Syrian Arab Republic,2023,0.96984350475487,23227014,MNA,22526568.6627504
Syrian Arab Republic,2024,0.969699242913858,24348053,MNA,23610288.5605265
Syrian Arab Republic,2025,0.969578062967408,25427191,MNA,24653646.5964823
Syrian Arab Republic,2026,0.969531899178284,26436176,MNA,25630715.9242914
Syrian Arab Republic,2027,0.969381866863632,27369725,MNA,26531715.1160442
Syrian Arab Republic,2028,0.969312621179946,28245013,MNA,27378247.5862917
