country_name,year,headcount,PopTotal,PIP_Region,poorpop
Kosovo,2020,0.0404122176940449,1670698,ECA,67516.6112770055
Kosovo,2021,0.0297271598937276,1662009,ECA,49406.8072878144
Kosovo,2022,0.0249467108960719,1659714,ECA,41404.405328163
Kosovo,2023,0.0228747271912657,1663594,ECA,38054.2589070265
Kosovo,2024,0.0191060435018868,1667483,ECA,31859.0027366567
Kosovo,2025,0.0154690312444349,1671378,ECA,25854.5985032611
Kosovo,2026,0.0141683069838823,1675265,ECA,23735.6687993536
Kosovo,2027,0.0130525036423237,1679184,ECA,21917.5552761316
Kosovo,2028,0.0126965068026539,1683128,ECA,21369.8461017373
Kosovo,2029,0.0126965068026539,1687049,ECA,21419.6291049105
Kosovo,2030,0.0118706834098448,1690888,ECA,20071.9961295057
Kyrgyz Republic,2020,0.16243143696223,6424874,ECA,1043601.51612127
Kyrgyz Republic,2021,0.154182950395177,6527743,ECA,1006466.67516146
Kyrgyz Republic,2022,0.145202749980837,6630623,ECA,962784.693686189
Kyrgyz Republic,2023,0.139720940747853,6735347,ECA,941069.01910323
Kyrgyz Republic,2024,0.134911946863719,6839606,ECA,922744.561240774
Kyrgyz Republic,2025,0.129199958359888,6942679,ECA,896993.83770607
Kyrgyz Republic,2026,0.122021642449135,7043698,ECA,859483.598875684
Kyrgyz Republic,2027,0.114910266055302,7143047,ECA,820809.43121553
Kyrgyz Republic,2028,0.108476303234975,7241167,ECA,785495.027267095
Kyrgyz Republic,2029,0.10316818728553,7338473,ECA,757096.956853806
Kyrgyz Republic,2030,0.0977812478294519,7435378,ECA,727040.538923654
Lao PDR,2020,0.315673579757574,7319399,EAP,2310540.88400401
Lao PDR,2021,0.314215747054522,7425057,EAP,2333069.83217741
Lao PDR,2022,0.31224286762427,7529475,EAP,2351024.86570525
Lao PDR,2023,0.30422754884013,7633779,EAP,2322405.87355726
Lao PDR,2024,0.291964497966238,7736681,EAP,2258836.18408993
Lao PDR,2025,0.283289067143709,7838305,EAP,2220506.11143787
